latitude,longitude,altitude,geometry,coordinates,OBJECTID,MaintainedBy,PBID,WHOLESTNAME,BEG_DESC,END_DESC,ACPT_DATE,TOT_FTa,TOT_MIa,ACPT_PROCESS,CARDIST,FIELDIST,MONTH_ACCEPT,DAY_ACCEPT,YEAR_ACCEPT,FY_REPORTEDa,NOTES,PREFIXDIRECTION,STREETNAME,STREETTYPE,SUFFIX,STNAMECHANGE,DATESTNAMECHANGE,TOPO,REC_MERGED,SR_FORMER,NCDOT_ACCEPTED,ANNEXATION_ACCEPTED,DATE_RECORDADDED,TIME_RECORDADDED,PREVIOUS_OMISSION,UPDATED,TERMINI,DIVIDED,DATE_UPDATED,DOTReleaseNote,ShapeSTLength
,,,LineString,"-80.9234096309615,35.21791668474034,-80.92324521174012,35.21838740864368,-80.92321571825593,35.21849757501282,-80.92318324856747,35.21869435836356,-80.92317150930401,35.21875271559165,-80.92314687695891,35.218855934169014,-80.92311691575212,35.218958093532514,-80.92308886262369,35.21904648160478,-80.92304103795837,35.21918396436651,-80.92299941592972,35.21928860038856,-80.92295301604211,35.2193919365406,-80.92290154801829,35.2194932921023,-80.92288158180108,35.21953414529849,-80.92283746474133,35.21961591820338,-80.9227882829035,35.219695940623254,-80.92268423338518,35.21986340141625,-80.92258524818547,35.22003261430894,-80.92247648700047,35.220201523886935,-80.92235702639678,35.22039007087823,-80.92232973271697,35.22043974359273,-80.92228976137851,35.220519846127736,-80.92225513514589,35.220601698117,-80.92222556067136,35.22068484218807,-80.92220469255525,35.22075845939513,-80.92218914582976,35.220832907521554,-80.92217919549034,35.22090795375648,-80.92217427747383,35.220983376904584,-80.92217522099277,35.22106477867965,-80.92218330176352,35.221141025825936,-80.92219667195558,35.221210892129434,-80.92221504754419,35.22127999183975,-80.92223897971144,35.22134808775249,-80.92226735531084,35.22141519583717,-80.92230099511649,35.22148061771759,-80.92233960585453,35.22154389944679,-80.92238409139706,35.2216077748421,-80.9224329880343,35.22166929053047,-80.92248601535825,35.221728449245774,-80.92254344087415,35.221784789844826,-80.92260470597097,35.2218383229182,-80.92262517068744,35.221854028152265,-80.92264507345882,35.22186951387214,-80.92266607315132,35.22188429510603,-80.92268735861569,35.22189930023694,-80.92270863330675,35.22191384864928,-80.92273018294819,35.22192816252671,-80.92275255666038,35.22194200641483,-80.92277464666734,35.22195562464796,-80.92279700418169,35.221968781738646,-80.92281991492756,35.22198169987007,-80.9228428148988,35.22199416128241,-80.92286599525121,35.22200661823327,-80.92288971591996,35.22201837782578,-80.92291399319973,35.22203013028272,-80.92293798347411,35.22204142869379,-80.92296223912155,35.222052264277565,-80.92298676436705,35.22206263868437,-80.92301156999316,35.22207300862874,-80.92303664099168,35.222082915745325,-80.92306198154705,35.222092359967434,-80.92308731671666,35.22210157582686,-80.92311319972461,35.22211032436718,-80.92313879158009,35.222118620645034,-80.92316493666503,35.222126677960766,-80.92319107097128,35.22213427855617,-80.9232171998499,35.22214164907153,-80.9232438766059,35.2221485539839,-80.92327026216697,35.222155004916715,-80.92329663899962,35.22216099737886,-80.92332356700838,35.22216675262809,-80.92335048962858,35.222172279513984,-80.92337795259911,35.222177110754885,-80.92340485357522,35.22218172076533,-80.92344434108172,35.222187504716445,-80.92423649040299,35.2223219336181",24958773,STATE,0,Josh Birmingham Py,,,,,,,,,,,,,, ,JOSH BIRMINGHAM,PY, ,,,G27,,,,,,,N,,,1,,,2056.9784914641846
,,,LineString,"-80.90520209839849,35.24068469551678,-80.90515778501639,35.2406974835527,-80.9048554091417,35.240775124396734,-80.90354069639872,35.24111803422869,-80.90301162617392,35.241269718809164,-80.90240102768875,35.24144467007804,-80.9022022237998,35.24150230065553,-80.9019504491823,35.24157473462164,-80.90146557061233,35.2417183903276,-80.90093417105781,35.24189025666507,-80.9005026674918,35.24204841318013,-80.9000878636606,35.24218065688305,-80.8995275490382,35.2424056447886,-80.89940702118697,35.24245631696286,-80.89928853662956,35.242510850746015,-80.89917264878675,35.24256900729779,-80.89905964132777,35.24263101061416,-80.89897579815495,35.24267469472155,-80.89888378618404,35.24272720835463,-80.89879548650687,35.242783329020725,-80.89871033495326,35.242842835422564,-80.89862833034091,35.24290549742637,-80.89858310872665,35.24294147460544,-80.89847851624735,35.24302922615624,-80.89837734896213,35.24312012891671,-80.89828015084187,35.2432137174783,-80.89818720975565,35.24331021577538,-80.89809823252057,35.243409171534736,-80.89788922965262,35.24366436585183,-80.89780356973695,35.24378594169733",24958777,STATE,,N I-85 Ra,,,,,,,,,,,,,,N,I-85,RA, ,,,H26,,,,,,,N,,,0,,,2539.3542743287303
,,,LineString,"-80.85520503295244,35.24850836983173,-80.85495892232545,35.248096943766356,-80.8548574831962,35.247933153553944,-80.85481136261953,35.24786977393222,-80.85475085132843,35.24778661701501,-80.85467379554974,35.247688214156526,-80.8545573432239,35.247539502367445,-80.85434355448136,35.24725994898983,-80.85433446203754,35.24724618961764,-80.85432302772672,35.24722889011748,-80.85429567291999,35.247180071254576,-80.85428778457144,35.24716107883007,-80.85428149559544,35.24714593677213,-80.85427231024245,35.24711035171614,-80.85427050755942,35.24709251643129,-80.85426870697016,35.247074681114256,-80.8542698360326,35.24703847939329,-80.85427361992654,35.24701845788428,-80.85427656284092,35.24700288063923,-80.85428833367561,35.24696811834061,-80.85430516424911,35.246934882725526,-80.85431480929641,35.246917102157056,-80.85433857622498,35.246881927568126,-80.8543512262169,35.2468672922217,-80.85436686279233,35.24684920340801,-80.85439885161917,35.24681962923598,-80.85442449830366,35.24680025167262,-80.85444208268235,35.246787247972186,-80.8544617828833,35.24677493838035,-80.85448667900813,35.24675965501283,-80.85450556972968,35.24674940346738,-80.85452461426614,35.246739838314085,-80.85454616541757,35.246730291418395,-80.85457619713753,35.246717844063305,-80.85460468005044,35.246706892413265,-80.85462546412283,35.246700162081616,-80.85465630554613,35.24669173519139,-80.85467846165604,35.24668595253913,-80.85469486357785,35.24667563949265,-80.85471192026066,35.246675228606776,-80.85472009421443,35.246674309784716,-80.85473886678129,35.246672201379596",24958780,STATE,0,W Brookshire Ra,,,,,,,,,,,,,,W,BROOKSHIRE,RA, ,,,K-25,,,,,,,,NO,,0,,,814.8371059959208
,,,LineString,"-80.73342832407583,35.290221647592794,-80.7331745473257,35.28996467221476,-80.73299151020024,35.28981614922433,-80.73284095181347,35.2896712831686,-80.7326597291778,35.28948975700187,-80.73260658549879,35.289433725506626,-80.73256590645533,35.28938598649623,-80.7325205239764,35.289327095830814,-80.73248841451858,35.28927511206594,-80.73245610248522,35.28922679641595,-80.73241693614268,35.28915819854799,-80.7323533456949,35.289044377039254,-80.73229865697857,35.28892882394076,-80.73223950243454,35.288800283152696,-80.73206421941673,35.28839905478634,-80.73189901943185,35.288038445945816,-80.73186935563709,35.28798322210515,-80.73183385759634,35.28792945574966,-80.73179912123861,35.28788529669716,-80.73176499484202,35.28784341838667,-80.73172069289095,35.28779596107315,-80.73167232457753,35.287754288179926,-80.73160407587908,35.287697096571684,-80.73155894533248,35.2876631629188,-80.73150376308186,35.287629371300945,-80.73143251960698,35.28758894094065,-80.73136948609162,35.28755365909157,-80.73129210560545,35.287513544852786,-80.73124974640336,35.28749200814114,-80.73119441034086,35.28746387443489,-80.73111964520702,35.287428531791576,-80.73094366806068,35.28734883474157,-80.73087602397688,35.287320031847365,-80.73079964225981,35.2872874601826,-80.73062124044459,35.28721191942602",24958782,STATE,0,E W T Harris Ra,,,,,,,,,,,,,,E,W T HARRIS,RA, ,,,Q-22,,,,,,,,NO,,0,,,1425.679831692183
,,,LineString,"-80.71140398796317,35.20740227248632,-80.71046116949702,35.20761484683356,-80.7098694491938,35.207758670737334,-80.7084623873268,35.20810065547438",24958785,STATE,0,Albemarle Rd,,,,,,,,,,,,,, ,ALBEMARLE,RD, ,,,R-29,,,,,,,,NO,,0,,,914.7314341020557
,,,LineString,"-80.78708818347604,35.33256834998732,-80.78719469907989,35.332608456253126,-80.78730201772382,35.33264694982965,-80.78734588931724,35.33266191319193,-80.7874101393271,35.33268382728074,-80.7875193497034,35.33271931453678,-80.78755817890854,35.33273133623482",24958786,STATE,0,W W T Harris Bv,,,,,,,,,,,,,,W,W T HARRIS,BV, ,,,N-18,,,,,,,,NO,,0,,,152.24709242046305
,,,LineString,"-80.77972251994767,35.118794584823306,-80.77970954132297,35.11873666632337,-80.77970584510486,35.118720173457845,-80.7796555046294,35.11843512772432,-80.77958849738184,35.11805570340879,-80.77951105227733,35.11766156872803,-80.77944675245517,35.11735884490926",24958789,STATE,0,Providence Rd,,,,,,,,,,,,,,,PROVIDENCE,RD,,,,N-37,,,,,,,,NO,,0,,,529.0326546812189
,,,LineString,"-80.83277735214027,35.35012100539448,-80.83281306511941,35.350316196993234,-80.83282172687728,35.35036277618126,-80.83282481931288,35.35041005285256,-80.83282229902352,35.3504573634745,-80.83281221569811,35.35049292971926,-80.83279780393026,35.35052697281203,-80.8327792857591,35.35055896825787,-80.83184322932819,35.35180090413511,-80.83176214288551,35.35191959823664,-80.83168673080465,35.35204197600825,-80.83161716011827,35.35216776639152,-80.8315535849207,35.352296690769265",24958793,STATE,,Metromont Industrial Bv,,,,,,,,,,,,,, ,METROMONT INDUSTRIAL,BV, ,,,,,,,,,,N,,,0,,,894.1511475996948
,,,LineString,"-80.87102080048031,35.22307411675606,-80.8710392758295,35.223077546144665,-80.87106726916964,35.22308026836477,-80.87109091558693,35.22308301316195,-80.87111428075741,35.2230857245179,-80.87157679483236,35.22315413659778,-80.87218238584383,35.2232413782635",24958796,STATE,0,Wilkinson Bv,,,,,,,,,,,,,, ,WILKINSON,BV, ,,,J-27,,,,,,,,NO,,0,,,352.2345282868904
,,,LineString,"-80.78434250385499,35.3697409789693,-80.78436957285315,35.369739965181914,-80.78439617642736,35.369734865351894,-80.78442170139307,35.369725797025,-80.78444555942652,35.36971296921665,-80.784467200625,35.369696677594426,-80.78448612618156,35.36967729766316",24958801,STATE,,Prosperity Church Rd,,,,,,,,,,,,,,,PROSPERITY CHURCH,RD,,,,,,,,,,,N,,,0,,,50.81796587027615
,,,LineString,"-80.79441933617328,35.36920262820066,-80.79489804210239,35.369170749468815,-80.7953763204069,35.36913299389254,-80.79585409894234,35.36908936716697,-80.7963313056396,35.36903987587285,-80.79680786851586,35.36898452747555,-80.79728371568538,35.36892333032393,-80.80618757484223,35.367656161621206",24958802,STATE,,W I-485 Outer Hy,,,,,,,,,,,,,,W,I-485 OUTER,HY,,,,,,,,,,,N,,,0,,,3554.3405010429915
,,,LineString,"-80.84669195847685,35.06503612412939,-80.84678011253554,35.06510813965753,-80.8468711091946,35.06517652812439,-80.84696479931883,35.06524117744751,-80.84706102935867,35.0653019816726",24958828,STATE,,Johnston Flyover Ra,,,,,,,,,,,,,,,JOHNSTON FLYOVER,RA,,,,,,,,,,,N,,,0,,,146.95692536739122
,,,LineString,"-80.74626321880403,35.20341638145981,-80.74546669210939,35.20331452136031",24958834,STATE,0,Albemarle Rd,,,,,,,,,,,,,, ,ALBEMARLE,RD, ,,,P-29,,,,,,,,NO,,0,,,240.80931252756818
,,,LineString,"-80.89719774131441,35.24729408323145,-80.89720767366467,35.24722468925615,-80.89722271109608,35.24711964198387,-80.89734503908153,35.246462974020616,-80.89741004369314,35.2461257615582,-80.8974391349205,35.245984461987916,-80.89745851852804,35.24590583535842,-80.89747043098376,35.245861951029894,-80.89748242815519,35.245817749332325",24958837,STATE,0,I-85 Ra,,,,,,,,,,,,,, ,I-85,RA, ,,,I-25,,,,,,,,NO,,0,,,544.1343825790233
,,,LineString,"-80.89629782947183,35.147133247647496,-80.89648938683348,35.147037489744015,-80.89671957374759,35.146900359067",24958838,STATE,0,S I-77 Exit 4 Rp,,,,,,,,,,,,,,S,I-77 EXIT 4,RP, ,,,I-34,,,,,,,,YES,,0,,,152.03563590437454
,,,LineString,"-80.83427657516843,35.28074664671662,-80.83427755732305,35.28076541175917,-80.83428978321751,35.28087423387936,-80.83430731511416,35.280982977309684,-80.83433041082026,35.28109071924066,-80.83435934275396,35.28120341207855,-80.83438184439716,35.28130337724951",24958845,STATE,0,Statesville Rd,,,,,,,,,,,,,, ,STATESVILLE,RD, ,,,L-22,,,,,,,,NO,,0,,,205.2540413815299
,,,LineString,"-80.8534542338677,35.36176312688772,-80.85329314321366,35.36183426889266",24958846,STATE,,W I-485 Outer Hy,,,,,,,,,,,,,,W,I-485 OUTER,HY,,,,K15,,,,,,,N,,,0,,,54.56239622902857
,,,LineString,"-80.68141864573973,35.297819695623566,-80.68140529620744,35.29783377574402,-80.68137403318843,35.29786675173573,-80.68120539711241,35.29804461362521,-80.68095930875437,35.298328786425316,-80.68087266735144,35.29843464458147,-80.68076183449692,35.2985748780015,-80.68066496416603,35.29869744517929,-80.68059011173156,35.29879260421238",24958848,STATE,,Caldwell Rd,,,,,,,,,,,,,,,CALDWELL,RD,,,,,,,,,,,N,,,0,,,432.0919889599293
,,,LineString,"-80.93224734138465,35.14115894175817,-80.93233834794077,35.141084809676386,-80.93249597706148,35.140956406437496,-80.93264067717261,35.140842400914835,-80.93273600921819,35.14076729070553,-80.93300926087036,35.140556574485096",24958849,STATE,0,S Tryon St,,,,,,,,,,,,,,S,TRYON,ST, ,,,G-35,,,,,,,,NO,,0,,,316.1558686705032
,,,LineString,"-80.90209446239957,35.224794655858084,-80.90247785048099,35.224826870885735",24958850,STATE,0,Wilkinson Bv,,,,,,,,,,,,,, ,WILKINSON,BV, ,,,H-27,,,,,,,,NO,,0,,,115.09441564992225
,,,LineString,"-80.84944094494753,35.22128189899286,-80.84936780062912,35.221226793651624,-80.84887846795334,35.22085813855483,-80.84841771928174,35.220511012732345,-80.84837870957027,35.22048162312014,-80.84781407368882,35.22005622133946,-80.84742394166364,35.21976228894508,-80.84702789269757,35.219463895772535,-80.84691437590067,35.21937836857548,-80.84683876490826,35.21932140146556",24958853,STATE,,E John Belk Fr,,,,,,,,,,,,,,E,JOHN BELK,FR, ,,,,,,,,,,N,,,1,,,1055.02660900253
,,,LineString,"-80.84801586563742,35.30739201995033,-80.84805406510021,35.30721647348643,-80.84809885352571,35.30702365247806,-80.8483212546745,35.30611452586953,-80.84854504133844,35.30511904217639,-80.8486739130399,35.30455714729908",24958857,STATE,0,N I-77 Hy,,,,,,,,,,,,,,N,I-77,HY, ,,,K-20,,,,,,,,NO,,1,,,1050.290909366935
,,,LineString,"-80.75844469612962,35.311839673123195,-80.75882875418266,35.31202920789405",24958858,STATE,0,W W T Harris Bv,,,,,,,,,,,,,,W,W T HARRIS,BV, ,,,P-19,,,,,,,,NO,,0,,,133.73629732120145
,,,LineString,"-80.73164806579229,35.26618873678712,-80.73090368065331,35.266426559438564,-80.73031175129387,35.26659876216327,-80.7298335291761,35.26673452907924,-80.72940403439422,35.266850818197575,-80.72897646461041,35.26696570423786,-80.72857328745114,35.26707222631274,-80.72800070677599,35.26722238684148,-80.72758697229445,35.26733157423948,-80.72726892811227,35.267423593209905,-80.72698796791644,35.26755263967126,-80.72684751230457,35.267644642972954,-80.72647101973726,35.26796947694985,-80.72611919805875,35.2682992255443,-80.72593793804293,35.26848180885581,-80.7257699523789,35.26869786641084,-80.72568090027492,35.2688438682113,-80.72554117809713,35.26910234588034,-80.72537832558515,35.269402604235694,-80.7252077541503,35.26972083307277,-80.72503447790123,35.27004322399898,-80.72474788500524,35.270579058891066,-80.72459316363675,35.27086797775239,-80.72447517611145,35.27108515349492,-80.72429728477782,35.27138768549759,-80.72418525290635,35.27155645480116,-80.72410522908066,35.27166751729391,-80.72403781988547,35.27175458292047,-80.72397159373473,35.271831556566916,-80.72388970741008,35.27192066092334,-80.72381171259809,35.271995741046446,-80.72371811023406,35.272072187271355,-80.72347299909246,35.27226002641249,-80.7232519795682,35.272425080664505",24958861,STATE,,Grier Rd,,,,,,,,,,,,,, ,GRIER,RD, ,,,Q23,,,,,,,N,,,0,,,3601.0594710390765
,,,LineString,"-80.78039190283177,35.252313984038835,-80.78061927945323,35.2513238417832",24958862,STATE,0,EASTWAY DR,,,,,,,,,,,,,, ,EASTWAY,DR, ,,,O-25,,,,,,,,NO,,0,,,366.696328106543
,,,LineString,"-80.84034283741737,35.27244662505203,-80.84014243474182,35.27247577916928,-80.8397958006445,35.27252158346887,-80.83951953560195,35.27255486794733,-80.83924344319273,35.272583566677085,-80.83914145278466,35.27259313239813,-80.83869987822129,35.27262686396909,-80.83819051463529,35.272663686276985,-80.83724584014334,35.27275199864062",24958864,STATE,0,N I-77/I-85 Ra,,,,,,,,,,,,,,N,I-77/I-85,RA, ,,,L-23,,,,,,,,NO,,0,,,931.3470792144587
,,,LineString,"-80.9249259385448,35.115217582207976,-80.92511743151795,35.11531254963614,-80.92551498617246,35.115517598522075,-80.92585514195241,35.11568783424586,-80.92604702897258,35.11577204149785,-80.92622577996401,35.11585048223259,-80.92647688524141,35.115979308456374,-80.92702399075584,35.11621425907482,-80.92767118692026,35.11646203830246,-80.92775314038177,35.11649619812679,-80.92795324655637,35.116579603076865,-80.92834188080595,35.11675691471227,-80.92854494944663,35.11684956214761",24958866,STATE,0,Westinghouse Bv,,,,,,,,,,,,,, ,WESTINGHOUSE,BV, ,,,G-37,,,,,,,,NO,,0,,,1235.6204122978825
,,,LineString,"-80.80939781960865,35.275937706674405,-80.80886456189798,35.27659720594371,-80.80882950512165,35.27664078402225",24958872,STATE,0,N Graham St,,,,,,,,,,,,,,N,GRAHAM,ST, ,,,M-23,,,,,,,,NO,,0,,,306.9945526656018
,,,LineString,"-80.76746462845131,35.284756183301326,-80.7670760979853,35.284767351594624,-80.7665566448574,35.2847815731585,-80.7661090835755,35.28480092855037,-80.76592891596405,35.28481271663108,-80.765748839834,35.28482862694288,-80.76556941495294,35.28484887632035,-80.76539092406009,35.28487346407784,-80.76533218961409,35.28488256484427,-80.7651083906632,35.284917202734924,-80.76503000551656,35.28492155231067,-80.76495283364822,35.284930463130166,-80.76487603172043,35.28494349062287,-80.76481932744757,35.28495599663731,-80.76463295139676,35.28500336986189,-80.76448996500136,35.28504255314743,-80.76434819099836,35.285086070858554,-80.76420873341573,35.28513344660653,-80.76407104021257,35.28518491859508,-80.76404916242505,35.28519348163627,-80.76361892355524,35.285355897850394,-80.76349506696204,35.285410839706465,-80.76336957737199,35.28546650597951,-80.76311908105046,35.28557762155285,-80.76303328378937,35.285601391600636,-80.76300281694841,35.285609832210866,-80.76294926990471,35.2856173671477,-80.76291025347498,35.285622856114905,-80.76288186461137,35.28562685061858,-80.76280702393736,35.28562766732689,-80.76273232556197,35.28562298264816,-80.76265817333415,35.285612821909595,-80.76258496815011,35.285597240044176,-80.762513105786,35.28557632129361,-80.76244297475814,35.28555017875294,-80.7623749542226,35.285518953759066,-80.76230941192522,35.28548281512663",24958874,STATE,,N I-85 Service Rd,,,,,,,,,,,,,,N,I-85 SERVICE,RD,,,,,,,,,,,N,,,0,,,1606.4797006560116
,,,LineString,"-80.91813246471287,35.125658738582935,-80.91797606897453,35.12566122155028,-80.917900628691,35.12566241918157,-80.91764100902653,35.12568188572638",24958882,STATE,0,I-485 Ra,,,,,,,,,,,,,, ,I-485,RA, ,,,H-36,,,,,,,,NO,,0,,,147.2833704353135
,,,LineString,"-80.70754544435826,35.31192739402779,-80.70756785601489,35.3119485453215,-80.7078686562349,35.312236969268774",24958891,STATE,0,I-485 Hy,,,,,,,,,,,,,,,I-485,HY,,,,R-20,,,,,,,,,,0,,,148.29577275657897
,,,LineString,"-80.78743613450317,35.20080663961645,-80.7873521821664,35.200807880486735,-80.78727780259604,35.2008131020057,-80.78719857834844,35.200826411018745,-80.78712921006601,35.200843924950995,-80.78705518695246,35.200865399664764,-80.78699631057091,35.200890545973614,-80.78693205007134,35.20091187634486,-80.78685373152256,35.200953798629676",24958897,STATE,0,N Wendover Rd Rp,,,,,,,,,,,,,,N,WENDOVER RD RP, , ,,,N-30,,,,,,,,NO,,0,,,185.13962988296544
